case_order	dataset	variant	case_name	ef_search	queue_size	warmup_size	k_neighbors	yaml_path	stats_path	base_yaml	note
186	t2i1m	normalized	t2i1m_normalized_k10_ef40_q43	40	43	42	10	/hpc2hdd/home/rmeng603/workspace/MFANNS/simulator/memory/20260329/mfnns_t2i_k10_ef20_30_40_dualq_q20_100/yamls/t2i1m_normalized_k10_ef40_q43.yaml	/hpc2hdd/home/rmeng603/workspace/MFANNS/simulator/memory/20260329/mfnns_t2i_k10_ef20_30_40_dualq_q20_100/logs/t2i1m_normalized_k10_ef40_q43_stats.yml	/hpc2hdd/home/rmeng603/workspace/MFANNS/simulator/memory/20260326/multidataset_nine_config_fp16_hotrep_cfs/yamls/t2i1m_normalized_mfnns_etopt_hotrep.yaml	based_on=20260329/mfnns_etopt_hotrep_k10_ef_sweep;t2i;warmup=q-1
187	t2i1m	normalized	t2i1m_normalized_k10_ef40_q44	40	44	43	10	/hpc2hdd/home/rmeng603/workspace/MFANNS/simulator/memory/20260329/mfnns_t2i_k10_ef20_30_40_dualq_q20_100/yamls/t2i1m_normalized_k10_ef40_q44.yaml	/hpc2hdd/home/rmeng603/workspace/MFANNS/simulator/memory/20260329/mfnns_t2i_k10_ef20_30_40_dualq_q20_100/logs/t2i1m_normalized_k10_ef40_q44_stats.yml	/hpc2hdd/home/rmeng603/workspace/MFANNS/simulator/memory/20260326/multidataset_nine_config_fp16_hotrep_cfs/yamls/t2i1m_normalized_mfnns_etopt_hotrep.yaml	based_on=20260329/mfnns_etopt_hotrep_k10_ef_sweep;t2i;warmup=q-1
188	t2i1m	normalized	t2i1m_normalized_k10_ef40_q45	40	45	44	10	/hpc2hdd/home/rmeng603/workspace/MFANNS/simulator/memory/20260329/mfnns_t2i_k10_ef20_30_40_dualq_q20_100/yamls/t2i1m_normalized_k10_ef40_q45.yaml	/hpc2hdd/home/rmeng603/workspace/MFANNS/simulator/memory/20260329/mfnns_t2i_k10_ef20_30_40_dualq_q20_100/logs/t2i1m_normalized_k10_ef40_q45_stats.yml	/hpc2hdd/home/rmeng603/workspace/MFANNS/simulator/memory/20260326/multidataset_nine_config_fp16_hotrep_cfs/yamls/t2i1m_normalized_mfnns_etopt_hotrep.yaml	based_on=20260329/mfnns_etopt_hotrep_k10_ef_sweep;t2i;warmup=q-1
189	t2i1m	normalized	t2i1m_normalized_k10_ef40_q46	40	46	45	10	/hpc2hdd/home/rmeng603/workspace/MFANNS/simulator/memory/20260329/mfnns_t2i_k10_ef20_30_40_dualq_q20_100/yamls/t2i1m_normalized_k10_ef40_q46.yaml	/hpc2hdd/home/rmeng603/workspace/MFANNS/simulator/memory/20260329/mfnns_t2i_k10_ef20_30_40_dualq_q20_100/logs/t2i1m_normalized_k10_ef40_q46_stats.yml	/hpc2hdd/home/rmeng603/workspace/MFANNS/simulator/memory/20260326/multidataset_nine_config_fp16_hotrep_cfs/yamls/t2i1m_normalized_mfnns_etopt_hotrep.yaml	based_on=20260329/mfnns_etopt_hotrep_k10_ef_sweep;t2i;warmup=q-1
190	t2i1m	normalized	t2i1m_normalized_k10_ef40_q47	40	47	46	10	/hpc2hdd/home/rmeng603/workspace/MFANNS/simulator/memory/20260329/mfnns_t2i_k10_ef20_30_40_dualq_q20_100/yamls/t2i1m_normalized_k10_ef40_q47.yaml	/hpc2hdd/home/rmeng603/workspace/MFANNS/simulator/memory/20260329/mfnns_t2i_k10_ef20_30_40_dualq_q20_100/logs/t2i1m_normalized_k10_ef40_q47_stats.yml	/hpc2hdd/home/rmeng603/workspace/MFANNS/simulator/memory/20260326/multidataset_nine_config_fp16_hotrep_cfs/yamls/t2i1m_normalized_mfnns_etopt_hotrep.yaml	based_on=20260329/mfnns_etopt_hotrep_k10_ef_sweep;t2i;warmup=q-1
191	t2i1m	normalized	t2i1m_normalized_k10_ef40_q48	40	48	47	10	/hpc2hdd/home/rmeng603/workspace/MFANNS/simulator/memory/20260329/mfnns_t2i_k10_ef20_30_40_dualq_q20_100/yamls/t2i1m_normalized_k10_ef40_q48.yaml	/hpc2hdd/home/rmeng603/workspace/MFANNS/simulator/memory/20260329/mfnns_t2i_k10_ef20_30_40_dualq_q20_100/logs/t2i1m_normalized_k10_ef40_q48_stats.yml	/hpc2hdd/home/rmeng603/workspace/MFANNS/simulator/memory/20260326/multidataset_nine_config_fp16_hotrep_cfs/yamls/t2i1m_normalized_mfnns_etopt_hotrep.yaml	based_on=20260329/mfnns_etopt_hotrep_k10_ef_sweep;t2i;warmup=q-1
192	t2i1m	normalized	t2i1m_normalized_k10_ef40_q49	40	49	48	10	/hpc2hdd/home/rmeng603/workspace/MFANNS/simulator/memory/20260329/mfnns_t2i_k10_ef20_30_40_dualq_q20_100/yamls/t2i1m_normalized_k10_ef40_q49.yaml	/hpc2hdd/home/rmeng603/workspace/MFANNS/simulator/memory/20260329/mfnns_t2i_k10_ef20_30_40_dualq_q20_100/logs/t2i1m_normalized_k10_ef40_q49_stats.yml	/hpc2hdd/home/rmeng603/workspace/MFANNS/simulator/memory/20260326/multidataset_nine_config_fp16_hotrep_cfs/yamls/t2i1m_normalized_mfnns_etopt_hotrep.yaml	based_on=20260329/mfnns_etopt_hotrep_k10_ef_sweep;t2i;warmup=q-1
193	t2i1m	normalized	t2i1m_normalized_k10_ef40_q50	40	50	49	10	/hpc2hdd/home/rmeng603/workspace/MFANNS/simulator/memory/20260329/mfnns_t2i_k10_ef20_30_40_dualq_q20_100/yamls/t2i1m_normalized_k10_ef40_q50.yaml	/hpc2hdd/home/rmeng603/workspace/MFANNS/simulator/memory/20260329/mfnns_t2i_k10_ef20_30_40_dualq_q20_100/logs/t2i1m_normalized_k10_ef40_q50_stats.yml	/hpc2hdd/home/rmeng603/workspace/MFANNS/simulator/memory/20260326/multidataset_nine_config_fp16_hotrep_cfs/yamls/t2i1m_normalized_mfnns_etopt_hotrep.yaml	based_on=20260329/mfnns_etopt_hotrep_k10_ef_sweep;t2i;warmup=q-1
194	t2i1m	normalized	t2i1m_normalized_k10_ef40_q51	40	51	50	10	/hpc2hdd/home/rmeng603/workspace/MFANNS/simulator/memory/20260329/mfnns_t2i_k10_ef20_30_40_dualq_q20_100/yamls/t2i1m_normalized_k10_ef40_q51.yaml	/hpc2hdd/home/rmeng603/workspace/MFANNS/simulator/memory/20260329/mfnns_t2i_k10_ef20_30_40_dualq_q20_100/logs/t2i1m_normalized_k10_ef40_q51_stats.yml	/hpc2hdd/home/rmeng603/workspace/MFANNS/simulator/memory/20260326/multidataset_nine_config_fp16_hotrep_cfs/yamls/t2i1m_normalized_mfnns_etopt_hotrep.yaml	based_on=20260329/mfnns_etopt_hotrep_k10_ef_sweep;t2i;warmup=q-1
195	t2i1m	normalized	t2i1m_normalized_k10_ef40_q52	40	52	51	10	/hpc2hdd/home/rmeng603/workspace/MFANNS/simulator/memory/20260329/mfnns_t2i_k10_ef20_30_40_dualq_q20_100/yamls/t2i1m_normalized_k10_ef40_q52.yaml	/hpc2hdd/home/rmeng603/workspace/MFANNS/simulator/memory/20260329/mfnns_t2i_k10_ef20_30_40_dualq_q20_100/logs/t2i1m_normalized_k10_ef40_q52_stats.yml	/hpc2hdd/home/rmeng603/workspace/MFANNS/simulator/memory/20260326/multidataset_nine_config_fp16_hotrep_cfs/yamls/t2i1m_normalized_mfnns_etopt_hotrep.yaml	based_on=20260329/mfnns_etopt_hotrep_k10_ef_sweep;t2i;warmup=q-1
196	t2i1m	normalized	t2i1m_normalized_k10_ef40_q53	40	53	52	10	/hpc2hdd/home/rmeng603/workspace/MFANNS/simulator/memory/20260329/mfnns_t2i_k10_ef20_30_40_dualq_q20_100/yamls/t2i1m_normalized_k10_ef40_q53.yaml	/hpc2hdd/home/rmeng603/workspace/MFANNS/simulator/memory/20260329/mfnns_t2i_k10_ef20_30_40_dualq_q20_100/logs/t2i1m_normalized_k10_ef40_q53_stats.yml	/hpc2hdd/home/rmeng603/workspace/MFANNS/simulator/memory/20260326/multidataset_nine_config_fp16_hotrep_cfs/yamls/t2i1m_normalized_mfnns_etopt_hotrep.yaml	based_on=20260329/mfnns_etopt_hotrep_k10_ef_sweep;t2i;warmup=q-1
197	t2i1m	normalized	t2i1m_normalized_k10_ef40_q54	40	54	53	10	/hpc2hdd/home/rmeng603/workspace/MFANNS/simulator/memory/20260329/mfnns_t2i_k10_ef20_30_40_dualq_q20_100/yamls/t2i1m_normalized_k10_ef40_q54.yaml	/hpc2hdd/home/rmeng603/workspace/MFANNS/simulator/memory/20260329/mfnns_t2i_k10_ef20_30_40_dualq_q20_100/logs/t2i1m_normalized_k10_ef40_q54_stats.yml	/hpc2hdd/home/rmeng603/workspace/MFANNS/simulator/memory/20260326/multidataset_nine_config_fp16_hotrep_cfs/yamls/t2i1m_normalized_mfnns_etopt_hotrep.yaml	based_on=20260329/mfnns_etopt_hotrep_k10_ef_sweep;t2i;warmup=q-1
198	t2i1m	normalized	t2i1m_normalized_k10_ef40_q55	40	55	54	10	/hpc2hdd/home/rmeng603/workspace/MFANNS/simulator/memory/20260329/mfnns_t2i_k10_ef20_30_40_dualq_q20_100/yamls/t2i1m_normalized_k10_ef40_q55.yaml	/hpc2hdd/home/rmeng603/workspace/MFANNS/simulator/memory/20260329/mfnns_t2i_k10_ef20_30_40_dualq_q20_100/logs/t2i1m_normalized_k10_ef40_q55_stats.yml	/hpc2hdd/home/rmeng603/workspace/MFANNS/simulator/memory/20260326/multidataset_nine_config_fp16_hotrep_cfs/yamls/t2i1m_normalized_mfnns_etopt_hotrep.yaml	based_on=20260329/mfnns_etopt_hotrep_k10_ef_sweep;t2i;warmup=q-1
199	t2i1m	normalized	t2i1m_normalized_k10_ef40_q56	40	56	55	10	/hpc2hdd/home/rmeng603/workspace/MFANNS/simulator/memory/20260329/mfnns_t2i_k10_ef20_30_40_dualq_q20_100/yamls/t2i1m_normalized_k10_ef40_q56.yaml	/hpc2hdd/home/rmeng603/workspace/MFANNS/simulator/memory/20260329/mfnns_t2i_k10_ef20_30_40_dualq_q20_100/logs/t2i1m_normalized_k10_ef40_q56_stats.yml	/hpc2hdd/home/rmeng603/workspace/MFANNS/simulator/memory/20260326/multidataset_nine_config_fp16_hotrep_cfs/yamls/t2i1m_normalized_mfnns_etopt_hotrep.yaml	based_on=20260329/mfnns_etopt_hotrep_k10_ef_sweep;t2i;warmup=q-1
200	t2i1m	normalized	t2i1m_normalized_k10_ef40_q57	40	57	56	10	/hpc2hdd/home/rmeng603/workspace/MFANNS/simulator/memory/20260329/mfnns_t2i_k10_ef20_30_40_dualq_q20_100/yamls/t2i1m_normalized_k10_ef40_q57.yaml	/hpc2hdd/home/rmeng603/workspace/MFANNS/simulator/memory/20260329/mfnns_t2i_k10_ef20_30_40_dualq_q20_100/logs/t2i1m_normalized_k10_ef40_q57_stats.yml	/hpc2hdd/home/rmeng603/workspace/MFANNS/simulator/memory/20260326/multidataset_nine_config_fp16_hotrep_cfs/yamls/t2i1m_normalized_mfnns_etopt_hotrep.yaml	based_on=20260329/mfnns_etopt_hotrep_k10_ef_sweep;t2i;warmup=q-1
201	t2i1m	normalized	t2i1m_normalized_k10_ef40_q58	40	58	57	10	/hpc2hdd/home/rmeng603/workspace/MFANNS/simulator/memory/20260329/mfnns_t2i_k10_ef20_30_40_dualq_q20_100/yamls/t2i1m_normalized_k10_ef40_q58.yaml	/hpc2hdd/home/rmeng603/workspace/MFANNS/simulator/memory/20260329/mfnns_t2i_k10_ef20_30_40_dualq_q20_100/logs/t2i1m_normalized_k10_ef40_q58_stats.yml	/hpc2hdd/home/rmeng603/workspace/MFANNS/simulator/memory/20260326/multidataset_nine_config_fp16_hotrep_cfs/yamls/t2i1m_normalized_mfnns_etopt_hotrep.yaml	based_on=20260329/mfnns_etopt_hotrep_k10_ef_sweep;t2i;warmup=q-1
202	t2i1m	normalized	t2i1m_normalized_k10_ef40_q59	40	59	58	10	/hpc2hdd/home/rmeng603/workspace/MFANNS/simulator/memory/20260329/mfnns_t2i_k10_ef20_30_40_dualq_q20_100/yamls/t2i1m_normalized_k10_ef40_q59.yaml	/hpc2hdd/home/rmeng603/workspace/MFANNS/simulator/memory/20260329/mfnns_t2i_k10_ef20_30_40_dualq_q20_100/logs/t2i1m_normalized_k10_ef40_q59_stats.yml	/hpc2hdd/home/rmeng603/workspace/MFANNS/simulator/memory/20260326/multidataset_nine_config_fp16_hotrep_cfs/yamls/t2i1m_normalized_mfnns_etopt_hotrep.yaml	based_on=20260329/mfnns_etopt_hotrep_k10_ef_sweep;t2i;warmup=q-1
203	t2i1m	normalized	t2i1m_normalized_k10_ef40_q60	40	60	59	10	/hpc2hdd/home/rmeng603/workspace/MFANNS/simulator/memory/20260329/mfnns_t2i_k10_ef20_30_40_dualq_q20_100/yamls/t2i1m_normalized_k10_ef40_q60.yaml	/hpc2hdd/home/rmeng603/workspace/MFANNS/simulator/memory/20260329/mfnns_t2i_k10_ef20_30_40_dualq_q20_100/logs/t2i1m_normalized_k10_ef40_q60_stats.yml	/hpc2hdd/home/rmeng603/workspace/MFANNS/simulator/memory/20260326/multidataset_nine_config_fp16_hotrep_cfs/yamls/t2i1m_normalized_mfnns_etopt_hotrep.yaml	based_on=20260329/mfnns_etopt_hotrep_k10_ef_sweep;t2i;warmup=q-1
204	t2i1m	normalized	t2i1m_normalized_k10_ef40_q61	40	61	60	10	/hpc2hdd/home/rmeng603/workspace/MFANNS/simulator/memory/20260329/mfnns_t2i_k10_ef20_30_40_dualq_q20_100/yamls/t2i1m_normalized_k10_ef40_q61.yaml	/hpc2hdd/home/rmeng603/workspace/MFANNS/simulator/memory/20260329/mfnns_t2i_k10_ef20_30_40_dualq_q20_100/logs/t2i1m_normalized_k10_ef40_q61_stats.yml	/hpc2hdd/home/rmeng603/workspace/MFANNS/simulator/memory/20260326/multidataset_nine_config_fp16_hotrep_cfs/yamls/t2i1m_normalized_mfnns_etopt_hotrep.yaml	based_on=20260329/mfnns_etopt_hotrep_k10_ef_sweep;t2i;warmup=q-1
205	t2i1m	normalized	t2i1m_normalized_k10_ef40_q62	40	62	61	10	/hpc2hdd/home/rmeng603/workspace/MFANNS/simulator/memory/20260329/mfnns_t2i_k10_ef20_30_40_dualq_q20_100/yamls/t2i1m_normalized_k10_ef40_q62.yaml	/hpc2hdd/home/rmeng603/workspace/MFANNS/simulator/memory/20260329/mfnns_t2i_k10_ef20_30_40_dualq_q20_100/logs/t2i1m_normalized_k10_ef40_q62_stats.yml	/hpc2hdd/home/rmeng603/workspace/MFANNS/simulator/memory/20260326/multidataset_nine_config_fp16_hotrep_cfs/yamls/t2i1m_normalized_mfnns_etopt_hotrep.yaml	based_on=20260329/mfnns_etopt_hotrep_k10_ef_sweep;t2i;warmup=q-1
206	t2i1m	normalized	t2i1m_normalized_k10_ef40_q63	40	63	62	10	/hpc2hdd/home/rmeng603/workspace/MFANNS/simulator/memory/20260329/mfnns_t2i_k10_ef20_30_40_dualq_q20_100/yamls/t2i1m_normalized_k10_ef40_q63.yaml	/hpc2hdd/home/rmeng603/workspace/MFANNS/simulator/memory/20260329/mfnns_t2i_k10_ef20_30_40_dualq_q20_100/logs/t2i1m_normalized_k10_ef40_q63_stats.yml	/hpc2hdd/home/rmeng603/workspace/MFANNS/simulator/memory/20260326/multidataset_nine_config_fp16_hotrep_cfs/yamls/t2i1m_normalized_mfnns_etopt_hotrep.yaml	based_on=20260329/mfnns_etopt_hotrep_k10_ef_sweep;t2i;warmup=q-1
207	t2i1m	normalized	t2i1m_normalized_k10_ef40_q64	40	64	63	10	/hpc2hdd/home/rmeng603/workspace/MFANNS/simulator/memory/20260329/mfnns_t2i_k10_ef20_30_40_dualq_q20_100/yamls/t2i1m_normalized_k10_ef40_q64.yaml	/hpc2hdd/home/rmeng603/workspace/MFANNS/simulator/memory/20260329/mfnns_t2i_k10_ef20_30_40_dualq_q20_100/logs/t2i1m_normalized_k10_ef40_q64_stats.yml	/hpc2hdd/home/rmeng603/workspace/MFANNS/simulator/memory/20260326/multidataset_nine_config_fp16_hotrep_cfs/yamls/t2i1m_normalized_mfnns_etopt_hotrep.yaml	based_on=20260329/mfnns_etopt_hotrep_k10_ef_sweep;t2i;warmup=q-1
208	t2i1m	normalized	t2i1m_normalized_k10_ef40_q65	40	65	64	10	/hpc2hdd/home/rmeng603/workspace/MFANNS/simulator/memory/20260329/mfnns_t2i_k10_ef20_30_40_dualq_q20_100/yamls/t2i1m_normalized_k10_ef40_q65.yaml	/hpc2hdd/home/rmeng603/workspace/MFANNS/simulator/memory/20260329/mfnns_t2i_k10_ef20_30_40_dualq_q20_100/logs/t2i1m_normalized_k10_ef40_q65_stats.yml	/hpc2hdd/home/rmeng603/workspace/MFANNS/simulator/memory/20260326/multidataset_nine_config_fp16_hotrep_cfs/yamls/t2i1m_normalized_mfnns_etopt_hotrep.yaml	based_on=20260329/mfnns_etopt_hotrep_k10_ef_sweep;t2i;warmup=q-1
209	t2i1m	normalized	t2i1m_normalized_k10_ef40_q66	40	66	65	10	/hpc2hdd/home/rmeng603/workspace/MFANNS/simulator/memory/20260329/mfnns_t2i_k10_ef20_30_40_dualq_q20_100/yamls/t2i1m_normalized_k10_ef40_q66.yaml	/hpc2hdd/home/rmeng603/workspace/MFANNS/simulator/memory/20260329/mfnns_t2i_k10_ef20_30_40_dualq_q20_100/logs/t2i1m_normalized_k10_ef40_q66_stats.yml	/hpc2hdd/home/rmeng603/workspace/MFANNS/simulator/memory/20260326/multidataset_nine_config_fp16_hotrep_cfs/yamls/t2i1m_normalized_mfnns_etopt_hotrep.yaml	based_on=20260329/mfnns_etopt_hotrep_k10_ef_sweep;t2i;warmup=q-1
210	t2i1m	normalized	t2i1m_normalized_k10_ef40_q67	40	67	66	10	/hpc2hdd/home/rmeng603/workspace/MFANNS/simulator/memory/20260329/mfnns_t2i_k10_ef20_30_40_dualq_q20_100/yamls/t2i1m_normalized_k10_ef40_q67.yaml	/hpc2hdd/home/rmeng603/workspace/MFANNS/simulator/memory/20260329/mfnns_t2i_k10_ef20_30_40_dualq_q20_100/logs/t2i1m_normalized_k10_ef40_q67_stats.yml	/hpc2hdd/home/rmeng603/workspace/MFANNS/simulator/memory/20260326/multidataset_nine_config_fp16_hotrep_cfs/yamls/t2i1m_normalized_mfnns_etopt_hotrep.yaml	based_on=20260329/mfnns_etopt_hotrep_k10_ef_sweep;t2i;warmup=q-1
211	t2i1m	normalized	t2i1m_normalized_k10_ef40_q68	40	68	67	10	/hpc2hdd/home/rmeng603/workspace/MFANNS/simulator/memory/20260329/mfnns_t2i_k10_ef20_30_40_dualq_q20_100/yamls/t2i1m_normalized_k10_ef40_q68.yaml	/hpc2hdd/home/rmeng603/workspace/MFANNS/simulator/memory/20260329/mfnns_t2i_k10_ef20_30_40_dualq_q20_100/logs/t2i1m_normalized_k10_ef40_q68_stats.yml	/hpc2hdd/home/rmeng603/workspace/MFANNS/simulator/memory/20260326/multidataset_nine_config_fp16_hotrep_cfs/yamls/t2i1m_normalized_mfnns_etopt_hotrep.yaml	based_on=20260329/mfnns_etopt_hotrep_k10_ef_sweep;t2i;warmup=q-1
212	t2i1m	normalized	t2i1m_normalized_k10_ef40_q69	40	69	68	10	/hpc2hdd/home/rmeng603/workspace/MFANNS/simulator/memory/20260329/mfnns_t2i_k10_ef20_30_40_dualq_q20_100/yamls/t2i1m_normalized_k10_ef40_q69.yaml	/hpc2hdd/home/rmeng603/workspace/MFANNS/simulator/memory/20260329/mfnns_t2i_k10_ef20_30_40_dualq_q20_100/logs/t2i1m_normalized_k10_ef40_q69_stats.yml	/hpc2hdd/home/rmeng603/workspace/MFANNS/simulator/memory/20260326/multidataset_nine_config_fp16_hotrep_cfs/yamls/t2i1m_normalized_mfnns_etopt_hotrep.yaml	based_on=20260329/mfnns_etopt_hotrep_k10_ef_sweep;t2i;warmup=q-1
213	t2i1m	normalized	t2i1m_normalized_k10_ef40_q70	40	70	69	10	/hpc2hdd/home/rmeng603/workspace/MFANNS/simulator/memory/20260329/mfnns_t2i_k10_ef20_30_40_dualq_q20_100/yamls/t2i1m_normalized_k10_ef40_q70.yaml	/hpc2hdd/home/rmeng603/workspace/MFANNS/simulator/memory/20260329/mfnns_t2i_k10_ef20_30_40_dualq_q20_100/logs/t2i1m_normalized_k10_ef40_q70_stats.yml	/hpc2hdd/home/rmeng603/workspace/MFANNS/simulator/memory/20260326/multidataset_nine_config_fp16_hotrep_cfs/yamls/t2i1m_normalized_mfnns_etopt_hotrep.yaml	based_on=20260329/mfnns_etopt_hotrep_k10_ef_sweep;t2i;warmup=q-1
214	t2i1m	normalized	t2i1m_normalized_k10_ef40_q71	40	71	70	10	/hpc2hdd/home/rmeng603/workspace/MFANNS/simulator/memory/20260329/mfnns_t2i_k10_ef20_30_40_dualq_q20_100/yamls/t2i1m_normalized_k10_ef40_q71.yaml	/hpc2hdd/home/rmeng603/workspace/MFANNS/simulator/memory/20260329/mfnns_t2i_k10_ef20_30_40_dualq_q20_100/logs/t2i1m_normalized_k10_ef40_q71_stats.yml	/hpc2hdd/home/rmeng603/workspace/MFANNS/simulator/memory/20260326/multidataset_nine_config_fp16_hotrep_cfs/yamls/t2i1m_normalized_mfnns_etopt_hotrep.yaml	based_on=20260329/mfnns_etopt_hotrep_k10_ef_sweep;t2i;warmup=q-1
215	t2i1m	normalized	t2i1m_normalized_k10_ef40_q72	40	72	71	10	/hpc2hdd/home/rmeng603/workspace/MFANNS/simulator/memory/20260329/mfnns_t2i_k10_ef20_30_40_dualq_q20_100/yamls/t2i1m_normalized_k10_ef40_q72.yaml	/hpc2hdd/home/rmeng603/workspace/MFANNS/simulator/memory/20260329/mfnns_t2i_k10_ef20_30_40_dualq_q20_100/logs/t2i1m_normalized_k10_ef40_q72_stats.yml	/hpc2hdd/home/rmeng603/workspace/MFANNS/simulator/memory/20260326/multidataset_nine_config_fp16_hotrep_cfs/yamls/t2i1m_normalized_mfnns_etopt_hotrep.yaml	based_on=20260329/mfnns_etopt_hotrep_k10_ef_sweep;t2i;warmup=q-1
216	t2i1m	normalized	t2i1m_normalized_k10_ef40_q73	40	73	72	10	/hpc2hdd/home/rmeng603/workspace/MFANNS/simulator/memory/20260329/mfnns_t2i_k10_ef20_30_40_dualq_q20_100/yamls/t2i1m_normalized_k10_ef40_q73.yaml	/hpc2hdd/home/rmeng603/workspace/MFANNS/simulator/memory/20260329/mfnns_t2i_k10_ef20_30_40_dualq_q20_100/logs/t2i1m_normalized_k10_ef40_q73_stats.yml	/hpc2hdd/home/rmeng603/workspace/MFANNS/simulator/memory/20260326/multidataset_nine_config_fp16_hotrep_cfs/yamls/t2i1m_normalized_mfnns_etopt_hotrep.yaml	based_on=20260329/mfnns_etopt_hotrep_k10_ef_sweep;t2i;warmup=q-1
217	t2i1m	normalized	t2i1m_normalized_k10_ef40_q74	40	74	73	10	/hpc2hdd/home/rmeng603/workspace/MFANNS/simulator/memory/20260329/mfnns_t2i_k10_ef20_30_40_dualq_q20_100/yamls/t2i1m_normalized_k10_ef40_q74.yaml	/hpc2hdd/home/rmeng603/workspace/MFANNS/simulator/memory/20260329/mfnns_t2i_k10_ef20_30_40_dualq_q20_100/logs/t2i1m_normalized_k10_ef40_q74_stats.yml	/hpc2hdd/home/rmeng603/workspace/MFANNS/simulator/memory/20260326/multidataset_nine_config_fp16_hotrep_cfs/yamls/t2i1m_normalized_mfnns_etopt_hotrep.yaml	based_on=20260329/mfnns_etopt_hotrep_k10_ef_sweep;t2i;warmup=q-1
218	t2i1m	normalized	t2i1m_normalized_k10_ef40_q75	40	75	74	10	/hpc2hdd/home/rmeng603/workspace/MFANNS/simulator/memory/20260329/mfnns_t2i_k10_ef20_30_40_dualq_q20_100/yamls/t2i1m_normalized_k10_ef40_q75.yaml	/hpc2hdd/home/rmeng603/workspace/MFANNS/simulator/memory/20260329/mfnns_t2i_k10_ef20_30_40_dualq_q20_100/logs/t2i1m_normalized_k10_ef40_q75_stats.yml	/hpc2hdd/home/rmeng603/workspace/MFANNS/simulator/memory/20260326/multidataset_nine_config_fp16_hotrep_cfs/yamls/t2i1m_normalized_mfnns_etopt_hotrep.yaml	based_on=20260329/mfnns_etopt_hotrep_k10_ef_sweep;t2i;warmup=q-1
219	t2i1m	normalized	t2i1m_normalized_k10_ef40_q76	40	76	75	10	/hpc2hdd/home/rmeng603/workspace/MFANNS/simulator/memory/20260329/mfnns_t2i_k10_ef20_30_40_dualq_q20_100/yamls/t2i1m_normalized_k10_ef40_q76.yaml	/hpc2hdd/home/rmeng603/workspace/MFANNS/simulator/memory/20260329/mfnns_t2i_k10_ef20_30_40_dualq_q20_100/logs/t2i1m_normalized_k10_ef40_q76_stats.yml	/hpc2hdd/home/rmeng603/workspace/MFANNS/simulator/memory/20260326/multidataset_nine_config_fp16_hotrep_cfs/yamls/t2i1m_normalized_mfnns_etopt_hotrep.yaml	based_on=20260329/mfnns_etopt_hotrep_k10_ef_sweep;t2i;warmup=q-1
220	t2i1m	normalized	t2i1m_normalized_k10_ef40_q77	40	77	76	10	/hpc2hdd/home/rmeng603/workspace/MFANNS/simulator/memory/20260329/mfnns_t2i_k10_ef20_30_40_dualq_q20_100/yamls/t2i1m_normalized_k10_ef40_q77.yaml	/hpc2hdd/home/rmeng603/workspace/MFANNS/simulator/memory/20260329/mfnns_t2i_k10_ef20_30_40_dualq_q20_100/logs/t2i1m_normalized_k10_ef40_q77_stats.yml	/hpc2hdd/home/rmeng603/workspace/MFANNS/simulator/memory/20260326/multidataset_nine_config_fp16_hotrep_cfs/yamls/t2i1m_normalized_mfnns_etopt_hotrep.yaml	based_on=20260329/mfnns_etopt_hotrep_k10_ef_sweep;t2i;warmup=q-1
221	t2i1m	normalized	t2i1m_normalized_k10_ef40_q78	40	78	77	10	/hpc2hdd/home/rmeng603/workspace/MFANNS/simulator/memory/20260329/mfnns_t2i_k10_ef20_30_40_dualq_q20_100/yamls/t2i1m_normalized_k10_ef40_q78.yaml	/hpc2hdd/home/rmeng603/workspace/MFANNS/simulator/memory/20260329/mfnns_t2i_k10_ef20_30_40_dualq_q20_100/logs/t2i1m_normalized_k10_ef40_q78_stats.yml	/hpc2hdd/home/rmeng603/workspace/MFANNS/simulator/memory/20260326/multidataset_nine_config_fp16_hotrep_cfs/yamls/t2i1m_normalized_mfnns_etopt_hotrep.yaml	based_on=20260329/mfnns_etopt_hotrep_k10_ef_sweep;t2i;warmup=q-1
222	t2i1m	normalized	t2i1m_normalized_k10_ef40_q79	40	79	78	10	/hpc2hdd/home/rmeng603/workspace/MFANNS/simulator/memory/20260329/mfnns_t2i_k10_ef20_30_40_dualq_q20_100/yamls/t2i1m_normalized_k10_ef40_q79.yaml	/hpc2hdd/home/rmeng603/workspace/MFANNS/simulator/memory/20260329/mfnns_t2i_k10_ef20_30_40_dualq_q20_100/logs/t2i1m_normalized_k10_ef40_q79_stats.yml	/hpc2hdd/home/rmeng603/workspace/MFANNS/simulator/memory/20260326/multidataset_nine_config_fp16_hotrep_cfs/yamls/t2i1m_normalized_mfnns_etopt_hotrep.yaml	based_on=20260329/mfnns_etopt_hotrep_k10_ef_sweep;t2i;warmup=q-1
